Mto_TC,SUELDO_ESTIMADO,EDAD,ANTIGUEDAD_MES,MARCA,Nombre_territorio,REGION,SEXO,SEGMENTO,FLAG_LIMA_PROVINCIA,FLAG_UNICEF,FLAG_SS
2000,5333.33,40.0,69.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
15000,2295.6,38.0,51.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
24500,4671.89,54.0,187.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
700,1179.67,26.0,17.0,Visa,T.CALLAO SAN MIGUEL,LIMA CENTRO,M,BAJO VALOR,1.0,0,0
700,,72.0,2.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,F,BAJO VALOR,1.0,0,0
10800,1595.0,58.0,112.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
800,1299.0,21.0,42.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
2000,2534.75,29.0,27.0,Visa,T.SUR,SIERRA CENTRAL,M,CLASICO,0.0,0,0
5000,4550.0,39.0,51.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
7000,5254.5,33.0,79.0,Visa,T.CENTRO,CENTRO,F,CLASICO,0.0,0,0
700,1414.14,59.0,118.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
700,1228.125,55.0,2.0,MasterCard,T.NORTE,NORTE,M,CLASICO,0.0,0,0
6500,792.0,27.0,2.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
4000,648.0,28.0,51.0,Visa,T.NORTE,NORTE,F,CLASICO,0.0,0,0
700,1835.25,60.0,215.0,Visa,T.NORTE,NORTE,F,CLASICO,0.0,0,0
700,1149.75,39.0,2.0,Visa,T.NORTE,NORTE,M,BAJO VALOR,0.0,0,0
41000,3102.0,32.0,2.0,Visa,T.NORTE,NORTE,F,CLASICO,0.0,0,0
2000,6320.0,43.0,193.0,Visa,T.CENTRO,NORTE,F,VIP,0.0,0,0
2000,2851.44,41.0,124.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
800,1800.89,34.0,103.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
2000,1955.22,60.0,237.0,Visa,T.NORTE,NORTE,F,CLASICO,0.0,0,0
10000,2516.67,42.0,8.0,Visa,T.CENTRO,SUR,M,BAJO VALOR,0.0,0,0
3000,6865.0,29.0,78.0,Visa,T.SUR,SIERRA CENTRAL,F,CLASICO,0.0,0,0
5600,1186.83,25.0,57.0,Visa,T.NOR ORIENTE,NORTE,F,CLASICO,0.0,0,0
37000,6431.89,65.0,229.0,Visa,T.NOR ORIENTE,NORTE,F,VIP,0.0,0,0
14500,1330.0,31.0,70.0,Visa,T.CENTRO,CENTRO,F,CLASICO,0.0,0,0
6700,980.0,39.0,192.0,Visa,T.SURCO LA MOLINA,LIMA NORTE,M,CLASICO,1.0,0,0
700,1768.14,55.0,15.0,Visa,T.CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
12000,2007.0,53.0,205.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,CLASICO,1.0,0,0
1400,1246.0,32.0,95.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,CLASICO,1.0,0,0
5600,1179.11,28.0,44.0,Visa,T.SUR,LIMA MODERNA,F,CLASICO,1.0,0,1
19000,3745.56,46.0,209.0,Visa,T.SUR,SUR,F,CLASICO,0.0,0,0
700,1456.25,59.0,252.0,Visa,T.CALLAO SAN MIGUEL,LIMA CENTRO,F,BAJO VALOR,1.0,0,0
1200,2794.63,38.0,65.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
700,1840.5,40.0,2.0,Visa,T.NOR ORIENTE,LIMA SUR,M,CLASICO,1.0,0,0
2000,284.0,43.0,138.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
6300,1300.0,53.0,191.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
5000,1103.0,43.0,60.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
3000,1396.0,29.0,57.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,1
1900,1664.0,28.0,96.0,Visa,T.CENTRO,CENTRO,M,BAJO VALOR,0.0,0,1
10300,3567.25,57.0,223.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
1000,2147.0,34.0,3.0,Visa,T.NORTE,NORTE,F,CLASICO,0.0,0,0
5700,1114.0,47.0,2.0,Visa,T.NORTE,NORTE,M,BAJO VALOR,0.0,0,0
1000,809.0,46.0,112.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
700,1786.75,43.0,8.0,Visa,T.NOR ORIENTE,ORIENTE,F,BAJO VALOR,0.0,0,0
6300,525.0,41.0,189.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
10800,85195.0,61.0,311.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
700,1120.0,43.0,2.0,MasterCard,T.NORTE,NORTE,M,CLASICO,0.0,0,0
700,3876.0,49.0,100.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
7200,3500.0,50.0,2.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
11100,2446.0,29.0,83.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
700,1343.25,31.0,2.0,Visa,T.NORTE,NORTE,F,CLASICO,0.0,0,0
6100,1034.625,29.0,37.0,Visa,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
17000,2940.0,33.0,107.0,Visa,T.NOR ORIENTE,NORTE,F,CLASICO,0.0,0,0
3000,1692.0,29.0,29.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
3000,1963.38,45.0,193.0,Visa,T.NORTE,NORTE,F,VIP,0.0,0,0
6700,910.0,32.0,2.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,BAJO VALOR,1.0,0,0
2000,3736.38,54.0,237.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
32500,675.0,53.0,24.0,Visa,T.NORTE,NORTE,M,VIP,0.0,0,0
1000,2069.22,37.0,44.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
15000,4259.44,57.0,129.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
5700,1800.625,55.0,2.0,Visa,T.NORTE,LIMA CENTRO,M,CLASICO,1.0,0,0
700,1674.11,44.0,108.0,Visa,T.NORTE,NORTE,F,CLASICO,0.0,0,0
700,578.0,22.0,31.0,Visa,T.NORTE,NORTE,M,BAJO VALOR,0.0,0,0
800,1343.25,33.0,5.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
700,1479.0,41.0,71.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
12000,2940.0,31.0,78.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
2000,1643.88,61.0,70.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
10000,2426.0,56.0,43.0,Visa,T.CENTRO,CENTRO,M,Micro empresa,0.0,0,0
1500,1550.4,46.0,63.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
1400,1426.43,28.0,10.0,Visa,T.CENTRO,CENTRO,M,BAJO VALOR,0.0,0,0
1000,2646.375,53.0,163.0,Visa,T.CENTRO,NORTE,M,CLASICO,0.0,0,0
1000,1393.89,22.0,11.0,Visa,T.CENTRO,NORTE,M,Micro empresa,0.0,0,0
21000,2211.0,37.0,27.0,Visa,T.MIRAFLORES S.BORJA,LIMA SUR,M,CLASICO,1.0,0,0
12000,5298.5,49.0,237.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,F,CLASICO,1.0,0,0
20000,4610.0,47.0,165.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,M,CLASICO,1.0,0,0
11100,5327.33,65.0,206.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
9400,3748.25,45.0,80.0,Visa,T.LINCE,CALLAO,M,CLASICO,1.0,0,0
700,1634.0,41.0,73.0,Visa,T.CENTRO,NORTE,M,CLASICO,0.0,0,0
1300,1356.0,30.0,90.0,Visa,T.CENTRO,NORTE,F,CLASICO,0.0,0,0
1100,2067.0,38.0,97.0,Visa,T.CENTRO,NORTE,M,CLASICO,0.0,0,0
12000,7700.0,57.0,234.0,Visa,T.LIMA CENTRO,LIMA MODERNA,M,CLASICO,1.0,0,0
10000,3420.78,57.0,311.0,Visa,T.LINCE,LIMA NORTE,F,CLASICO,1.0,0,0
1000,1466.88,29.0,80.0,Visa,T.SUR,SUR,F,BAJO VALOR,0.0,0,0
25500,5781.0,35.0,101.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
4000,1027.0,34.0,78.0,Visa,T.SUR,SUR,M,BAJO VALOR,0.0,0,0
2000,6033.44,60.0,99.0,Visa,T.SUR,SUR,F,CLASICO,0.0,0,0
1200,1280.0,24.0,32.0,Visa,T.SUR,SUR,F,CLASICO,0.0,0,0
5000,4620.22,28.0,34.0,Visa,T.SUR,SUR,M,VIP,0.0,0,0
5000,7052.0,60.0,237.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
5800,1803.75,44.0,5.0,Visa,T.SUR,SIERRA CENTRAL,M,CLASICO,0.0,0,0
20000,525.0,67.0,242.0,Visa,T.SUR,SIERRA CENTRAL,F,VIP,0.0,0,0
12000,2847.0,66.0,249.0,Visa,T.SUR,SIERRA CENTRAL,M,DIAMANTE,0.0,0,0
8400,1506.78,34.0,76.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
10500,700.0,44.0,11.0,Visa,T.CENTRO,CENTRO,F,CLASICO,0.0,0,0
5000,1142.0,25.0,2.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
1200,574.0,21.0,10.0,Visa,T.CENTRO,CENTRO,F,BAJO VALOR,0.0,0,0
2700,2000.0,35.0,31.0,Visa,T.CENTRO,CENTRO,F,CLASICO,0.0,0,0
2000,1120.0,59.0,2.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
9100,2198.5,30.0,17.0,Visa,T.CENTRO,SUR,M,CLASICO,0.0,0,0
6200,372.0,56.0,2.0,Visa,T.CENTRO,,F,CLASICO,,0,0
6900,2421.89,62.0,208.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
5400,3540.0,53.0,199.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
1600,1714.29,23.0,13.0,Visa,T.NOR ORIENTE,ORIENTE,M,BAJO VALOR,0.0,0,0
700,1840.5,56.0,2.0,Visa,T.NOR ORIENTE,ORIENTE,F,CLASICO,0.0,0,1
2000,1563.56,31.0,96.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
1000,1056.5,22.0,38.0,Visa,T.NOR ORIENTE,ORIENTE,F,BAJO VALOR,0.0,0,0
10500,3761.75,70.0,137.0,Visa,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
7000,2586.25,45.0,39.0,Visa,T.NORTE SUR CHICO,NORTE,F,CLASICO,0.0,0,0
6100,1400.56,39.0,145.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,F,CLASICO,1.0,0,0
7700,1028.11,46.0,104.0,Visa,T.SUR,SUR,F,CLASICO,0.0,0,0
700,1050.0,38.0,57.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
700,,35.0,199.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
1500,2137.5,31.0,25.0,Visa,T.NORTE,NORTE,F,BAJO VALOR,0.0,0,0
5400,1623.0,31.0,3.0,Visa,T.NORTE,NORTE,F,BAJO VALOR,0.0,0,0
1000,2801.5,28.0,56.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
6200,1113.0,24.0,2.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,BAJO VALOR,1.0,0,0
1000,1478.78,28.0,38.0,Visa,T.NORTE SUR CHICO,NORTE,F,CLASICO,0.0,0,0
700,1840.5,33.0,86.0,Visa,T.CENTRO,NORTE,M,CLASICO,0.0,0,0
5000,1540.0,29.0,12.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
1700,1750.0,25.0,7.0,Visa,T.NOR ORIENTE,ORIENTE,M,BAJO VALOR,0.0,0,0
700,2800.0,36.0,176.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,1
9300,2074.11,27.0,71.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
3000,5193.75,48.0,51.0,Visa,T.CENTRO,SIERRA CENTRAL,M,VIP,0.0,0,0
7400,1469.67,21.0,32.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,M,CLASICO,1.0,0,1
700,,22.0,35.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,M,BAJO VALOR,1.0,0,0
1400,1287.86,28.0,29.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,CLASICO,1.0,0,0
800,2167.57,26.0,9.0,Visa,T.NOR ORIENTE,NORTE,M,BAJO VALOR,0.0,0,0
10800,1800.0,57.0,237.0,Visa,T.LINCE,LIMA CENTRO,F,VIP,1.0,0,0
2000,1019.0,27.0,60.0,Visa,T.LINCE,LIMA MODERNA,M,CLASICO,1.0,0,0
700,1680.0,50.0,106.0,MasterCard,T.NORTE,NORTE,M,CLASICO,0.0,0,0
1000,2612.0,26.0,91.0,MasterCard,T.NORTE,NORTE,F,CLASICO,0.0,0,0
700,982.0,27.0,2.0,MasterCard,T.NORTE,NORTE,M,CLASICO,0.0,0,0
5000,5775.56,40.0,247.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,F,CLASICO,1.0,0,0
8300,1906.33,29.0,57.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,3133.0,32.0,100.0,Visa,T.CENTRO,NORTE,M,CLASICO,0.0,0,0
6100,1573.5,25.0,10.0,Visa,T.CENTRO,SUR,M,CLASICO,0.0,0,0
3000,1660.78,42.0,119.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
9800,4032.33,26.0,44.0,Visa,T.CENTRO,LIMA ESTE,M,VIP,1.0,0,0
12000,2392.0,51.0,115.0,Visa,T.CENTRO,CENTRO,M,VIP,0.0,0,0
2200,2118.5,31.0,41.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
10200,8397.0,61.0,202.0,Visa,T.CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
1000,1113.0,,2.0,Visa,T.SURCO LA MOLINA,,,CLASICO,,0,0
700,1476.78,32.0,58.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
800,1507.5,53.0,81.0,Visa,T.NORTE,NORTE,M,Micro empresa,0.0,0,0
3000,1250.67,64.0,41.0,Visa,T.CENTRO,CENTRO,M,BAJO VALOR,0.0,0,0
10000,2874.25,40.0,15.0,Visa,T.CENTRO,CENTRO,F,VIP,0.0,0,0
4000,1416.67,34.0,82.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
3000,2148.71,34.0,124.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
2000,2418.75,32.0,2.0,Visa,T.CENTRO,CENTRO,M,BAJO VALOR,0.0,0,0
5000,1567.75,56.0,2.0,Visa,T.CENTRO,CENTRO,F,Micro empresa,0.0,0,0
6100,3178.33,29.0,77.0,Visa,T.NOR ORIENTE,CENTRO,M,CLASICO,0.0,0,0
700,2315.0,43.0,54.0,Visa,T.NOR ORIENTE,ORIENTE,F,CLASICO,0.0,0,0
13000,3888.88,43.0,110.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
2000,1840.5,55.0,88.0,Visa,T.MIRAFLORES S.BORJA,LIMA SUR,F,Micro empresa,1.0,0,0
1000,1900.25,58.0,94.0,Visa,T.MIRAFLORES S.BORJA,LIMA CENTRO,F,Micro empresa,1.0,0,0
31500,6064.11,52.0,234.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,1313.0,29.0,2.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
1300,1599.0,33.0,4.0,Visa,T.NORTE SUR CHICO,ORIENTE,M,BAJO VALOR,0.0,0,0
6500,1104.0,49.0,47.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,F,CLASICO,1.0,0,0
1300,2114.5,26.0,6.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,F,CLASICO,1.0,0,0
3000,1458.375,58.0,2.0,Visa,T.LIMA RESIDENCIAL,SUR,F,CLASICO,0.0,0,0
700,,44.0,2.0,Visa,T.LIMA RESIDENCIAL,LIMA PROVINCIA,F,BAJO VALOR,1.0,0,0
12000,2665.44,29.0,98.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
1100,1109.6,26.0,36.0,Visa,T.NOR ORIENTE,ORIENTE,F,CLASICO,0.0,0,0
5000,987.0,35.0,2.0,Visa,T.CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
5000,1243.0,31.0,2.0,Visa,T.CENTRO,LIMA ESTE,F,CLASICO,1.0,0,0
5700,1148.56,40.0,97.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
3000,3586.33,55.0,220.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
5000,616.0,34.0,3.0,Visa,T.CENTRO,CENTRO,M,BAJO VALOR,0.0,0,0
2000,971.43,44.0,22.0,Visa,T.CENTRO,CENTRO,M,Micro empresa,0.0,0,0
8000,2375.63,29.0,58.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
3000,589.0,37.0,186.0,Visa,T.CENTRO,CENTRO,F,BAJO VALOR,0.0,0,0
3000,955.375,31.0,2.0,Visa,T.CENTRO,CENTRO,F,BAJO VALOR,0.0,0,0
10100,2081.22,37.0,144.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
5200,2269.0,46.0,166.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
3000,850.0,24.0,2.0,Visa,T.NOR ORIENTE,ORIENTE,M,BAJO VALOR,0.0,0,0
10000,1217.0,35.0,109.0,Visa,T.MIRAFLORES S.BORJA,LIMA SUR,F,CLASICO,1.0,0,0
700,1190.0,63.0,287.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
700,665.0,37.0,2.0,Visa,T.NOR ORIENTE,ORIENTE,F,CLASICO,0.0,0,0
700,1803.75,31.0,2.0,MasterCard,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
700,788.0,25.0,2.0,Visa,T.NOR ORIENTE,ORIENTE,M,BAJO VALOR,0.0,0,0
1000,3006.4,34.0,21.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,1
6500,1208.0,52.0,3.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
56000,1816.0,51.0,193.0,Visa,T.SUR,SUR,F,CLASICO,0.0,0,0
11300,2417.5,29.0,46.0,Visa,T.SUR,SUR,F,CLASICO,0.0,0,0
1300,1043.29,42.0,24.0,Visa,T.SUR,SUR,M,BAJO VALOR,0.0,0,0
5000,2957.78,40.0,184.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
9500,2123.67,33.0,60.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
2000,840.25,25.0,2.0,Visa,T.SUR,SUR,M,BAJO VALOR,0.0,0,0
1600,2372.5,24.0,57.0,Visa,T.NORTE SUR CHICO,LIMA SUR,F,CLASICO,1.0,0,0
1000,525.0,24.0,2.0,Visa,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
700,1826.5,43.0,132.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,CLASICO,1.0,0,0
12000,14525.75,26.0,26.0,Visa,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
800,2117.0,55.0,188.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
2000,2526.56,33.0,23.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,1
5200,389.0,27.0,2.0,Visa,T.LIMA CENTRO,LIMA NORTE,F,BAJO VALOR,1.0,0,0
1000,1775.22,45.0,195.0,Visa,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
2000,1750.0,35.0,190.0,Visa,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
11700,1156.0,39.0,170.0,Visa,T.NOR ORIENTE,NORTE,F,CLASICO,0.0,0,0
5100,1380.0,64.0,215.0,Visa,T.NOR ORIENTE,NORTE,M,BAJO VALOR,0.0,0,0
5000,1228.125,51.0,2.0,Visa,T.NOR ORIENTE,NORTE,M,Micro empresa,0.0,0,0
4000,700.0,44.0,215.0,Visa,T.NOR ORIENTE,ORIENTE,F,CLASICO,0.0,0,0
7300,1610.75,35.0,27.0,Visa,T.NORTE,NORTE,F,CLASICO,0.0,0,0
38000,4045.0,45.0,149.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
14000,2552.0,63.0,19.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
1000,1343.25,41.0,184.0,Visa,T.NOR ORIENTE,ORIENTE,M,Micro empresa,0.0,0,1
700,1833.44,29.0,95.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
1000,5004.89,34.0,10.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
5000,1818.5,58.0,49.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
6000,1391.75,27.0,51.0,Visa,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
5000,5987.57,41.0,98.0,Visa,T.NOR ORIENTE,LIMA MODERNA,M,VIP,1.0,0,0
11500,2385.875,26.0,30.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,F,CLASICO,1.0,0,0
5500,1610.25,43.0,2.0,Visa,T.LIMA CENTRO,LIMA ESTE,F,CLASICO,1.0,0,0
5000,5249.44,48.0,217.0,Visa,T.LINCE,LIMA NORTE,M,CLASICO,1.0,0,0
1000,846.0,45.0,2.0,Visa,T.LINCE,LIMA NORTE,F,BAJO VALOR,1.0,0,0
6500,2149.89,35.0,32.0,Visa,T.LINCE,LIMA CENTRO,F,CLASICO,1.0,0,0
3000,3903.33,32.0,92.0,Visa,T.LIMA SUR,LIMA ESTE,M,CLASICO,1.0,0,0
5000,1984.75,29.0,62.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
4000,1711.25,53.0,159.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
4000,3424.2,35.0,73.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
3000,1724.0,34.0,19.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
10700,2154.0,31.0,11.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
13000,2747.67,39.0,63.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
2000,2010.83,51.0,189.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
7900,1471.6,26.0,54.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
5000,157.0,40.0,2.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
5000,1890.0,27.0,42.0,Visa,T.CENTRO,CENTRO,F,CLASICO,0.0,0,0
2000,630.0,46.0,212.0,Visa,T.CENTRO,CENTRO,M,Micro empresa,0.0,0,0
6600,1326.38,29.0,40.0,Visa,T.CENTRO,CENTRO,M,BAJO VALOR,0.0,0,0
3000,778.0,37.0,78.0,Visa,T.CENTRO,CENTRO,F,CLASICO,0.0,0,0
5900,1264.875,32.0,2.0,Visa,T.CENTRO,CENTRO,F,Micro empresa,0.0,0,1
30500,6397.29,36.0,121.0,Visa,T.NORTE,NORTE,M,VIP,0.0,0,0
8300,1889.0,45.0,99.0,Visa,T.CENTRO,CENTRO,M,BAJO VALOR,0.0,0,0
8600,3641.25,39.0,115.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
5000,490.0,31.0,61.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
3000,2550.75,32.0,130.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
2000,1087.0,37.0,139.0,Visa,T.CENTRO,CENTRO,F,BAJO VALOR,0.0,0,0
4000,1803.75,51.0,2.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
5000,5126.83,53.0,264.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
1000,1662.875,36.0,47.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,F,BAJO VALOR,1.0,0,0
800,1458.375,51.0,133.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
700,5235.33,33.0,78.0,Visa,T.NOR ORIENTE,ORIENTE,F,CLASICO,0.0,0,0
700,1750.0,45.0,62.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
1000,1210.375,45.0,62.0,Visa,T.LIMA CENTRO,LIMA NORTE,F,CLASICO,1.0,0,0
27500,6092.67,31.0,13.0,Visa,T.LIMA RESIDENCIAL,CENTRO,F,CLASICO,0.0,0,0
3000,3295.0,41.0,170.0,Visa,T.MIRAFLORES S.BORJA,LIMA CENTRO,M,CLASICO,1.0,0,0
1900,2329.0,29.0,8.0,Visa,T.MIRAFLORES S.BORJA,NORTE,M,BAJO VALOR,0.0,0,0
700,2036.25,31.0,47.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,M,CLASICO,1.0,0,0
5000,2601.5,54.0,240.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,M,CLASICO,1.0,0,0
20000,692.9,63.0,237.0,Visa,T.NORTE SUR CHICO,NORTE,F,VIP,0.0,0,0
9000,1803.44,48.0,38.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,CLASICO,1.0,0,0
6800,1370.11,29.0,76.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,BAJO VALOR,1.0,0,0
700,,,2.0,Visa,T.LINCE,,,BAJO VALOR,,0,0
6400,946.0,35.0,110.0,Visa,T.NOR ORIENTE,NORTE,F,CLASICO,0.0,0,0
1000,1931.0,68.0,216.0,Visa,T.NOR ORIENTE,NORTE,F,CLASICO,0.0,0,0
2000,1585.78,63.0,205.0,Visa,T.NORTE SUR CHICO,SUR,M,CLASICO,0.0,0,0
1000,1873.0,38.0,209.0,Visa,T.NORTE SUR CHICO,SUR,M,CLASICO,0.0,0,0
8200,835.0,29.0,99.0,Visa,T.NORTE SUR CHICO,SUR,M,CLASICO,0.0,0,0
12000,3920.44,31.0,30.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
700,589.0,57.0,2.0,Visa,T.NOR ORIENTE,ORIENTE,M,BAJO VALOR,0.0,0,0
700,525.0,29.0,20.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
1200,1315.13,24.0,8.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
2000,1786.0,30.0,121.0,Visa,T.NOR ORIENTE,ORIENTE,F,CLASICO,0.0,0,0
